policy_name,ec_k,ec_m,segment_size,workload_id,file_size_mb,num_objects,concurrency,read_ratio,failure_state,storage_overhead,efficiency,total_mb,read_mb,write_mb,per_thread_mb,io_intensity,data_disks_used_pct_before,data_disks_used_pct_after,data_disks_used_pct_delta,cpu_util_pct_during_run,mem_available_kb_before,load1_before,net_rx_bytes_delta,net_tx_bytes_delta,failed_disks,failed_nodes,failure_disk,time_since_last_failure_s,cpu_steal_pct_before,runnable_procs,dirty_kb,writeback_kb,swap_activity_delta,disk_reads_delta_max,disk_writes_delta_max,disk_io_time_ms_delta_max,disk_weighted_io_time_delta_max,disk_sectors_rw_delta_max,payload_bytes,total_upload_bytes,total_download_bytes,avg_upload_ms,p95_upload_ms,avg_download_ms,p95_download_ms,upload_success_rate,download_success_rate,upload_throughput_mbps,download_throughput_mbps,reconstruction_time_ms,timestamp,run_id
EC-4-2,4,2,1048576,W1566,0.09375,3,1,1.0,0,1.5,0.6666666666666666,0.28125,0.28125,0.0,0.28125,0.28125,53.44735626831949,53.44755936387744,0.0002030955579499505,10.163339382940109,2401456,9.1,1559070,1559070,0,0,d1,497.260262966156,0.0,2,8056,0,19,13,35,108,20,788,98304,294912,294912,100.97412433363691,221.26368200042634,57.28406266674332,128.57279800027754,1.0,1.0,7.77149605943627,13.6729468908256,,2026-01-23T11:28:54+0600,e6ff1cf7
EC-4-3,4,3,1048576,W1566,0.09375,3,1,1.0,0,1.75,0.5714285714285714,0.28125,0.28125,0.0,0.28125,0.28125,55.83831031038453,55.83858292187174,0.0002726114872118046,11.60337552742616,2449676,10.02,1618437,1618437,0,0,d1,591.2324187755585,0.0,1,6992,0,17,23,480,528,916,12115,98304,294912,294912,125.32688066676201,290.19939200043154,15.023653333325152,16.106844000205456,1.0,1.0,6.264721992180485,51.64820622678639,,2026-01-23T11:59:52+0600,228836a6
EC-5-3,5,3,1048576,W1566,0.09375,3,1,1.0,0,1.6,0.625,0.28125,0.28125,0.0,0.28125,0.28125,58.447999631429276,58.44829677795032,0.00029714652104217976,25.213675213675213,2032944,8.65,1647855,1647855,0,0,d1,656.7133686542511,0.0,5,3556,0,0,16,29,220,136,734,98304,294912,294912,48.514662000646545,52.504893001241726,17.68037800017434,19.990061000498827,1.0,1.0,16.139208443821325,43.67285541934861,,2026-01-23T12:35:32+0600,51bd6cb6
EC-6-3,6,3,1048576,W1566,0.09375,3,1,1.0,0,1.5,0.6666666666666666,0.28125,0.28125,0.0,0.28125,0.28125,60.88680653089888,60.886971460848635,0.0001649299497543666,15.279503105590061,2051116,8.88,1662560,1662560,0,0,d1,729.9358887672424,0.0,1,4344,0,0,37,24,320,276,628,98304,294912,294912,213.7421049998617,530.7223529998737,17.598824333617813,19.630623000921332,1.0,1.0,3.6747961650593237,43.97907574345119,,2026-01-23T13:15:14+0600,87034198
EC-7-3,7,3,1048576,W1566,0.09375,3,1,1.0,0,1.4285714285714286,0.7,0.28125,0.28125,0.0,0.28125,0.28125,63.20654763722172,63.20683387928327,0.0002862420615556971,27.77777777777778,1931404,14.95,1729330,1729330,0,0,d1,741.6319661140442,0.0,2,3824,0,0,38,519,208,112,12249,98304,294912,294912,59.780939667083054,67.67645000036282,22.386295666971517,26.76053600043815,1.0,1.0,13.108826659732326,34.85401471688111,,2026-01-23T13:56:51+0600,a867f0b4
EC-8-3,8,3,1048576,W1566,0.09375,3,1,1.0,0,1.375,0.7272727272727273,0.28125,0.28125,0.0,0.28125,0.28125,65.52128359663969,65.52150986417405,0.00022626753435872615,14.705882352941178,1827028,13.16,1650518,1650518,0,0,d1,658.9584300518036,0.0,4,4376,0,33,46,614,272,756,15106,98304,294912,294912,107.68155000065842,210.88593199965544,66.76850100120646,153.8873160025105,1.0,1.0,7.287594537811131,11.743271296513454,,2026-01-23T14:34:57+0600,fa61bf96
EC-8-4,8,4,1048576,W1566,0.09375,3,1,1.0,0,1.5,0.6666666666666666,0.28125,0.28125,0.0,0.28125,0.28125,67.8705444378533,67.87091110030359,0.00036666245028982303,25.699300699300696,1715784,16.6,1652860,1652860,0,0,d1,832.7359089851379,0.0,1,14804,0,0,64,906,656,1684,22256,98304,294912,294912,139.75638733245432,182.24636199738597,22.97929000026973,23.761311000271235,1.0,1.0,5.616227509998901,33.884698475178304,,2026-01-23T15:18:06+0600,c0fb9758
EC-10-4,10,4,1048576,W1567,0.09375,3,2,0.0,1,1.4,0.7142857142857143,0.28125,0.0,0.28125,0.140625,0.5625,71.64056638853026,71.64064271974667,7.633121640537865e-05,39.516129032258064,1583060,12.16,1170629,1170629,1,1,d1,0.5323164463043213,0.0,1,8908,0,0,108,26,900,1192,1871,98304,294912,98304,91.99180966849478,100.12894900137326,33.034227999451105,33.034227999451105,1.0,1.0,13.357563559700171,23.329061655180443,33.71116900234483,2026-01-23T16:38:18+0600,0f33765b
EC-2-2,2,2,1048576,W1567,0.09375,3,2,0.0,1,2.0,0.5,0.28125,0.0,0.28125,0.140625,0.5625,49.837275477179155,49.83750447082839,0.00022899364923745225,31.858407079646017,2460268,6.03,1219858,1219858,1,1,d1,0.3484327793121338,0.0,8,1868,0,0,9,55,272,256,2348,98304,294912,98304,42.057696000028955,46.614934999979596,11.544844999662018,11.544844999662018,1.0,1.0,28.685810723875715,65.60516971825436,11.987736999799381,2026-01-23T10:46:38+0600,8c1c8e46
EC-3-2,3,2,1048576,W1567,0.09375,3,2,0.0,1,1.6666666666666667,0.6,0.28125,0.0,0.28125,0.140625,0.5625,52.435115739933,52.43531610937608,0.00020036944307832982,12.618296529968454,2414468,8.34,1152322,1152322,1,1,d1,0.5396473407745361,0.0,2,2812,0,0,15,64,364,312,2291,98304,294912,98304,159.62178099956267,219.04955099944345,15.234210999551578,15.234210999551578,1.0,1.0,9.045214027997156,49.772954943692326,15.801022000232479,2026-01-23T11:14:46+0600,70cda532
EC-4-2,4,2,1048576,W1567,0.09375,3,2,0.0,1,1.5,0.6666666666666666,0.28125,0.0,0.28125,0.140625,0.5625,54.811872175744995,54.81206300378602,0.0001908280410276575,14.285714285714285,2444168,8.9,1076205,1076205,1,1,d1,0.4737691879272461,0.0,6,4972,16,0,19,94,284,232,1255,98304,294912,98304,124.01526500010125,169.06344499966508,13.200150000557187,13.200150000557187,1.0,1.0,11.589159156081017,57.281868863338914,13.729606000197236,2026-01-23T11:43:52+0600,9c74f42a
EC-4-3,4,3,1048576,W1567,0.09375,3,2,0.0,1,1.75,0.5714285714285714,0.28125,0.0,0.28125,0.140625,0.5625,57.40254003027078,57.402843992079,0.0003039618082212314,30.128205128205128,2086644,11.8,1210952,1210952,1,1,d1,0.41446590423583984,0.0,2,4476,0,0,19,135,404,512,2301,98304,294912,98304,65.04016999921684,76.31588699950953,15.159407999817631,15.159407999817631,1.0,1.0,19.388647851486468,48.761085421372144,16.12896799997543,2026-01-23T12:17:54+0600,657756f6
EC-5-3,5,3,1048576,W1567,0.09375,3,2,0.0,1,1.6,0.625,0.28125,0.0,0.28125,0.140625,0.5625,59.86549349221858,59.86574156867193,0.00024807645334590234,20.689655172413794,2054284,8.21,1174747,1174747,1,1,d1,0.6211438179016113,0.0,5,2664,0,0,22,66,452,500,979,98304,294912,98304,174.2466200000005,243.750628998896,20.431051998457406,20.431051998457406,1.0,1.0,8.376694627658662,37.51054583377327,20.96614000038244,2026-01-23T12:55:47+0600,833f94d2
EC-6-3,6,3,1048576,W1567,0.09375,3,2,0.0,1,1.5,0.6666666666666666,0.28125,0.0,0.28125,0.140625,0.5625,62.24732595392213,62.24758493483495,0.00025898091281817415,34.285714285714285,1875564,13.08,1187085,1187085,1,1,d1,0.43921351432800293,0.0,1,3224,0,0,27,140,932,1136,3332,98304,294912,98304,92.0568046670572,110.94433200014464,16.380736000428442,16.380736000428442,1.0,1.0,14.204138420888373,46.763309682841026,16.817912999613327,2026-01-23T13:36:46+0600,04320a42
EC-7-3,7,3,1048576,W1567,0.09375,3,2,0.0,1,1.4285714285714286,0.7,0.28125,0.0,0.28125,0.140625,0.5625,64.5391966248517,64.53941471404146,0.000218089189758075,16.294642857142858,1936032,11.18,1182117,1182117,1,1,d1,0.6375904083251953,0.0,1,4544,0,0,41,449,356,1492,7722,98304,294912,98304,148.08849499968346,252.28253900058917,29.549533001045347,29.549533001045347,1.0,1.0,6.721774829169476,25.728304845946408,30.567475001589628,2026-01-23T14:16:25+0600,78f4e24f
EC-8-3,8,3,1048576,W1567,0.09375,3,2,0.0,1,1.375,0.7272727272727273,0.28125,0.0,0.28125,0.140625,0.5625,66.8760495542257,66.87633715934469,0.000287605118984402,29.239766081871345,1802864,11.86,1189033,1189033,1,1,d1,0.4437260627746582,0.0,3,10268,0,0,67,50,432,652,1608,98304,294912,98304,70.49355433264282,82.38150000033784,19.322651001857594,19.322651001857594,1.0,1.0,18.16597225134465,39.74095249011851,19.78947300085565,2026-01-23T14:56:31+0600,206199c5
EC-8-4,8,4,1048576,W1567,0.09375,3,2,0.0,1,1.5,0.6666666666666666,0.28125,0.0,0.28125,0.140625,0.5625,69.33873313080117,69.33909297796427,0.0003598471630965605,29.35323383084577,1707584,10.86,1220435,1220435,1,1,d1,0.4310622215270996,0.0,2,4640,0,0,49,33,196,100,1275,98304,294912,98304,81.407254999552,95.45010700094281,21.16337199913687,21.16337199913687,1.0,1.0,15.737881808857903,35.280532522224895,22.291263998340582,2026-01-23T15:39:54+0600,15aebec7
EC-10-4,10,4,1048576,W1568,0.09375,3,2,0.2,0,1.4,0.7142857142857143,0.28125,0.05625,0.225,0.140625,0.5625,70.37372036167912,70.37399978845347,0.00027942677435532914,28.611898016997166,1592624,19.57,1634625,1634625,0,0,d1,914.1553268432617,0.0,2,3196,24,0,46,127,412,388,2371,98304,294912,294912,119.25550433322012,157.7515470016806,31.209860666422173,39.628888000152074,1.0,1.0,9.123443344487109,43.1492206578137,,2026-01-23T16:02:56+0600,da234704
EC-2-2,2,2,1048576,W1568,0.09375,3,2,0.2,0,2.0,0.5,0.28125,0.05625,0.225,0.140625,0.5625,48.16344094580919,48.16368084391794,0.0002398981087452512,15.0,2112424,8.33,1218863,1218863,0,0,d1,,0.0,1,8016,0,0,49,83,424,584,2634,98304,294912,98304,127.2768613334847,172.9538770000545,13.65028500003973,13.65028500003973,1.0,1.0,11.200100466403436,55.21876103113118,,2026-01-23T10:32:19+0600,4d208508
EC-3-2,3,2,1048576,W1568,0.09375,3,2,0.2,0,1.6666666666666667,0.6,0.28125,0.05625,0.225,0.140625,0.5625,51.00039283315304,51.00064090960639,0.00024807645334590234,12.17183770883055,2476992,9.99,1127721,1127721,0,0,d1,475.29325675964355,0.0,1,5900,0,0,25,35,236,284,3359,98304,294912,98304,165.3032866667369,190.04817099994398,15.848908999942068,15.848908999942068,1.0,1.0,6.875301166495254,48.704144086167105,,2026-01-23T11:00:16+0600,1e449856
EC-4-2,4,2,1048576,W1568,0.09375,3,2,0.2,0,1.5,0.6666666666666666,0.28125,0.05625,0.225,0.140625,0.5625,53.44755800082,53.44780471421593,0.00024671339592430286,24.390243902439025,2400884,9.1,1115752,1115752,0,0,d1,497.57191157341003,0.0,2,8484,0,0,16,52,472,492,927,98304,294912,98304,48.44030100017941,57.78389600072842,16.027179999582586,16.027179999582586,1.0,1.0,26.081213385776824,47.59741488240499,,2026-01-23T11:28:54+0600,5fecbd3f
EC-4-3,4,3,1048576,W1568,0.09375,3,2,0.2,0,1.75,0.5714285714285714,0.28125,0.05625,0.225,0.140625,0.5625,55.838563839067625,55.83899729133226,0.0004334522646374239,24.789915966386555,2449364,10.02,3921864,3921864,0,0,d1,591.663253068924,0.0,2,7324,0,0,15,48,356,460,953,98304,294912,98304,117.75085200012352,158.40967100029957,14.004471000589547,14.004471000589547,1.0,1.0,11.947749561113124,54.062388784743504,,2026-01-23T11:59:53+0600,88c981e4
EC-5-3,5,3,1048576,W1568,0.09375,3,2,0.2,0,1.6,0.625,0.28125,0.05625,0.225,0.140625,0.5625,58.448284510433396,58.448539402173914,0.0002548917405178486,17.68867924528302,2030056,8.65,1166036,1166036,0,0,d1,657.3210384845734,0.0,1,3796,0,0,16,38,100,4,838,98304,294912,98304,219.3475623322835,306.2382289990637,14.421232999666245,14.421232999666245,1.0,1.0,6.694909168875372,50.5222518867341,,2026-01-23T12:35:32+0600,79572390
EC-6-3,6,3,1048576,W1568,0.09375,3,2,0.2,0,1.5,0.6666666666666666,0.28125,0.05625,0.225,0.140625,0.5625,60.88686241625375,60.886895129632215,3.271337846655342e-05,20.87912087912088,2050752,9.05,1174659,1174659,0,0,d1,730.4707112312317,0.0,3,3532,24,0,66,139,716,1240,1691,98304,294912,98304,177.6685999999851,241.45373899955302,20.245418998456444,20.245418998456444,1.0,1.0,8.008124208755559,37.581926962015515,,2026-01-23T13:15:15+0600,6d09e4c1
EC-7-3,7,3,1048576,W1568,0.09375,3,2,0.2,0,1.4285714285714286,0.7,0.28125,0.05625,0.225,0.140625,0.5625,63.2068311531684,63.20704379012841,0.00021263696000772825,22.51552795031056,1931412,14.07,1400459,1400459,0,0,d1,742.4053211212158,0.0,1,4068,0,0,32,27,300,188,789,98304,294912,196608,281.76458799983567,322.8219259999605,30.130509499940672,33.076544999858015,1.0,1.0,4.492005272819054,45.14071430933811,,2026-01-23T13:56:52+0600,839e9072
EC-8-3,8,3,1048576,W1568,0.09375,3,2,0.2,0,1.375,0.7272727272727273,0.28125,0.05625,0.225,0.140625,0.5625,65.52149623359968,65.5217770234315,0.0002807898318195612,26.74772036474164,1827156,13.16,1158329,1158329,0,0,d1,659.4946396350861,0.0,5,5528,0,0,73,88,388,388,1516,98304,294912,98304,150.84546600094959,201.1687490012264,28.83239400034654,28.83239400034654,1.0,1.0,9.360174734874544,26.144341876203843,,2026-01-23T14:34:57+0600,54414070
EC-8-4,8,4,1048576,W1568,0.09375,3,2,0.2,0,1.5,0.6666666666666666,0.28125,0.05625,0.225,0.140625,0.5625,67.8709042850164,67.87121915128411,0.0003148662677148195,17.28395061728395,1713812,16.6,1209099,1209099,0,0,d1,833.3276686668396,0.0,1,2604,0,0,55,44,360,388,1427,98304,294912,98304,184.29396833380451,227.27044600105728,21.939974001725204,21.939974001725204,1.0,1.0,7.172594965443529,35.177288062057045,,2026-01-23T15:18:07+0600,d4258815
EC-10-4,10,4,1048576,W1569,0.09375,3,2,0.4,1,1.4,0.7142857142857143,0.28125,0.1125,0.16874999999999998,0.140625,0.5625,71.64061136942564,71.64091260511898,0.00030123569334250533,39.93055555555556,1579912,12.16,1158852,1158852,1,1,d1,0.5931169986724854,0.0,3,8432,0,0,51,164,368,212,2400,98304,294912,98304,94.99230400130425,105.13775500294287,67.44612299735309,67.44612299735309,1.0,1.0,12.9324236113408,11.52123515717324,68.26154100053827,2026-01-23T16:38:19+0600,4121937b
EC-2-2,2,2,1048576,W1569,0.09375,3,2,0.4,1,2.0,0.5,0.28125,0.1125,0.16874999999999998,0.140625,0.5625,49.83750447082839,49.83773346447764,0.00022899364924455767,6.934306569343065,2458156,6.03,1249445,1249445,1,1,d1,0.7459039688110352,0.0,2,1792,0,0,7,35,100,4,880,98304,294912,98304,167.93702233326258,407.4040730001798,12.723991999791906,12.723991999791906,1.0,1.0,5.1696277419789425,59.4843047714532,13.221369999882882,2026-01-23T10:46:38+0600,44bf3fb3
EC-3-2,3,2,1048576,W1569,0.09375,3,2,0.4,1,1.6666666666666667,0.6,0.28125,0.1125,0.16874999999999998,0.140625,0.5625,52.43533655523762,52.43553556162329,0.0001990063856709412,6.125,2415940,8.34,1090206,1090206,1,1,d1,0.9467716217041016,0.0,1,3492,0,0,14,39,232,292,888,98304,294912,98304,249.0577119997397,588.4994139996707,16.353070000150183,16.353070000150183,1.0,1.0,3.524711535567811,46.519942367505095,16.905766000490985,2026-01-23T11:14:47+0600,89a5f50e
EC-4-2,4,2,1048576,W1569,0.09375,3,2,0.4,1,1.5,0.6666666666666666,0.28125,0.1125,0.16874999999999998,0.140625,0.5625,54.81206300378602,54.81227972991835,0.0002167261323293701,21.893491124260358,2454616,8.9,1089474,1089474,1,1,d1,0.3823995590209961,0.0,1,4184,0,19,9,23,200,344,711,98304,294912,98304,73.30672299940488,94.05720299946552,14.143303999844647,14.143303999844647,1.0,1.0,18.33564275935541,54.519722212975985,14.425100999687857,2026-01-23T11:43:52+0600,592521de
EC-4-3,4,3,1048576,W1569,0.09375,3,2,0.4,1,1.75,0.5714285714285714,0.28125,0.1125,0.16874999999999998,0.140625,0.5625,57.402928501640034,57.40307843795798,0.00014993631794624207,15.983026874115982,2085092,11.8,1680450,1680450,1,1,d1,0.8814518451690674,0.0,7,5244,0,0,7,38,268,324,664,98304,294912,294912,268.3686413335333,322.54483299948333,28.57152933332448,35.053554998739855,1.0,1.0,4.166578306489756,42.538348495293654,55.46335500002897,2026-01-23T12:17:55+0600,cdad07e1
EC-5-3,5,3,1048576,W1569,0.09375,3,2,0.4,1,1.6,0.625,0.28125,0.1125,0.16874999999999998,0.140625,0.5625,59.86568977248936,59.86598282983808,0.0002930573487205379,35.40372670807454,2054536,8.21,1418751,1418751,1,1,d1,0.40023159980773926,0.0,2,2888,20,0,14,41,284,488,931,98304,294912,196608,59.62619533359733,70.76492499982123,21.90954449997662,21.939300999292755,1.0,1.0,21.64514003873981,66.68531303820248,23.586834000525414,2026-01-23T12:55:47+0600,f68a9796
EC-6-3,6,3,1048576,W1569,0.09375,3,2,0.4,1,1.5,0.6666666666666666,0.28125,0.1125,0.16874999999999998,0.140625,0.5625,62.24757811954777,62.247520871135464,-5.724841230403399e-05,20.676691729323306,1875548,13.31,1665689,1665689,1,1,d1,0.7130124568939209,0.0,1,3380,0,0,19,82,236,384,2029,98304,294912,294912,243.7281899995772,326.90247999926214,29.46226733304987,38.80936299901805,1.0,1.0,5.822827857669217,46.67088439017689,50.552474000141956,2026-01-23T13:36:46+0600,06558d09
EC-7-3,7,3,1048576,W1569,0.09375,3,2,0.4,1,1.4285714285714286,0.7,0.28125,0.1125,0.16874999999999998,0.140625,0.5625,64.53944333824761,64.53973503253891,0.00029169429130604385,23.27790973871734,1933612,11.18,1305714,1305714,1,1,d1,0.6229264736175537,0.0,9,4956,0,0,58,38,476,520,1173,98304,294912,98304,202.42867233294723,276.88707299967064,25.372076999701676,25.372076999701676,1.0,1.0,7.057805255133984,30.198871289988507,26.042507000965998,2026-01-23T14:16:25+0600,dc15b922
EC-8-3,8,3,1048576,W1569,0.09375,3,2,0.4,1,1.375,0.7272727272727273,0.28125,0.1125,0.16874999999999998,0.140625,0.5625,66.87633170711494,66.87663975809548,0.00030805098053576785,34.34343434343434,1799112,11.86,1178342,1178342,1,1,d1,0.4295477867126465,0.0,2,11040,0,0,49,56,172,28,1421,98304,294912,98304,73.95044933340007,84.20792499964591,22.829220000858186,22.829220000858186,1.0,1.0,16.84504357883034,33.779445265013536,23.28191199922003,2026-01-23T14:56:32+0600,4aa6be42
EC-8-4,8,4,1048576,W1569,0.09375,3,2,0.4,1,1.5,0.6666666666666666,0.28125,0.1125,0.16874999999999998,0.140625,0.5625,69.33908616267709,69.33945827735711,0.0003721146800188535,34.12322274881517,1704960,10.86,1456746,1456746,1,1,d1,0.44701361656188965,0.0,3,4880,0,0,42,27,148,40,1224,98304,294912,196608,78.52108033330296,83.59535199997481,24.60819500083744,24.86215600220021,1.0,1.0,15.404634125004632,61.436716973193825,25.601763001759537,2026-01-23T15:39:55+0600,8fee5355
EC-10-4,10,4,1048576,W1570,0.09375,3,2,0.6,0,1.4,0.7142857142857143,0.28125,0.16874999999999998,0.1125,0.140625,0.5625,70.37398343176424,70.37416062923093,0.00017719746668376501,39.38223938223938,1590396,19.57,1644811,1644811,0,0,d1,914.6144289970398,0.0,1,3428,4,0,43,116,364,236,2249,98304,294912,294912,83.38581033482721,93.9637160008715,33.230728332758495,37.64098299870966,1.0,1.0,14.863739229043793,36.80755331699071,,2026-01-23T16:02:56+0600,25feaa4f
EC-2-2,2,2,1048576,W1570,0.09375,3,2,0.6,0,2.0,0.5,0.28125,0.16874999999999998,0.1125,0.140625,0.5625,48.163675391688194,48.16390438533743,0.00022899364923745225,11.242603550295858,2111988,8.33,1452469,1452469,0,0,d1,,0.0,2,8392,0,0,25,21,296,436,1207,98304,294912,196608,157.8668770001362,377.5658829999884,13.716618999978891,14.244983000025968,1.0,1.0,5.567934796076789,105.74269454967728,,2026-01-23T10:32:19+0600,8d257538
EC-3-2,3,2,1048576,W1570,0.09375,3,2,0.6,0,1.6666666666666667,0.6,0.28125,0.16874999999999998,0.1125,0.140625,0.5625,51.00065317712331,51.0008876230023,0.000234445878987799,11.705685618729097,2477600,9.99,1118741,1118741,0,0,d1,475.78294610977173,0.0,2,6288,0,0,9,15,336,476,421,98304,294912,98304,95.86092433346494,198.31194699963817,14.494416000161436,14.494416000161436,1.0,1.0,9.670829975666654,47.84195859914056,,2026-01-23T11:00:17+0600,e76fe557
EC-4-2,4,2,1048576,W1570,0.09375,3,2,0.6,0,1.5,0.6666666666666666,0.28125,0.16874999999999998,0.1125,0.140625,0.5625,53.44780335115849,53.448013262003634,0.000209910845143213,30.32258064516129,2400836,8.53,1546956,1546956,0,0,d1,497.9219012260437,0.0,1,8824,0,0,8,23,88,40,597,98304,294912,294912,50.46706599993437,60.75186100042629,22.931339667290256,32.041103000665316,1.0,1.0,25.78994760938966,62.69782115667429,,2026-01-23T11:28:55+0600,d201bfe4
EC-4-3,4,3,1048576,W1570,0.09375,3,2,0.6,0,1.75,0.5714285714285714,0.28125,0.16874999999999998,0.1125,0.140625,0.5625,55.83888688367995,55.83912678178867,0.0002398981087239349,26.351351351351347,2449892,10.02,1201069,1201069,0,0,d1,592.0366044044495,0.0,2,7512,0,0,17,111,188,228,2395,98304,294912,98304,58.73704933310364,68.21295499958069,15.783427000314987,15.783427000314987,1.0,1.0,21.324864474341524,48.41620978263124,,2026-01-23T11:59:53+0600,f34eace0
EC-5-3,5,3,1048576,W1570,0.09375,3,2,0.6,0,1.6,0.625,0.28125,0.16874999999999998,0.1125,0.140625,0.5625,58.44853667605904,58.44883518563751,0.00029850957847088466,33.33333333333333,2029480,8.65,1382990,1382990,0,0,d1,657.665030002594,0.0,4,4068,0,0,16,29,280,368,639,98304,294912,196608,55.834162666845565,63.53434400080005,21.94255350059393,21.976576001179637,1.0,1.0,22.55385539167814,66.60965888953679,,2026-01-23T12:35:33+0600,383f02f8
EC-6-3,6,3,1048576,W1570,0.09375,3,2,0.6,0,1.5,0.6666666666666666,0.28125,0.16874999999999998,0.1125,0.140625,0.5625,60.8868869512876,60.887177282521456,0.00029033123385602266,34.705882352941174,2049388,9.05,1187033,1187033,0,0,d1,730.858597278595,0.0,3,2544,24,0,34,98,260,344,1295,98304,294912,98304,67.0951333334718,80.67676800055779,17.855854001027183,17.855854001027183,1.0,1.0,19.035241526503466,42.85109002272699,,2026-01-23T13:15:15+0600,9431c440
EC-7-3,7,3,1048576,W1570,0.09375,3,2,0.6,0,1.4285714285714286,0.7,0.28125,0.16874999999999998,0.1125,0.140625,0.5625,63.207038337898666,63.20725779014585,0.00021945224718677991,16.901408450704224,1930208,14.07,1381026,1381026,0,0,d1,742.9630174636841,0.0,6,4348,0,0,55,35,540,792,1203,98304,294912,196608,184.6909100004268,255.22624800032645,28.136393500062695,28.23476100093103,1.0,1.0,7.806855893685922,52.22522607041168,,2026-01-23T13:56:53+0600,22d75318
EC-8-3,8,3,1048576,W1570,0.09375,3,2,0.6,0,1.375,0.7272727272727273,0.28125,0.16874999999999998,0.1125,0.140625,0.5625,65.52176339285714,65.52210006804384,0.0003366751867019957,25.1937984496124,1825716,13.16,1137393,1137393,0,0,d1,659.9489583969116,0.0,1,6756,0,0,47,33,236,232,1055,98304,294912,98304,116.02801966607028,146.59896699959063,25.072717002331046,25.072717002331046,1.0,1.0,11.638348479090174,30.924775165720437,,2026-01-23T14:34:58+0600,9555d4e1
EC-8-4,8,4,1048576,W1570,0.09375,3,2,0.6,0,1.5,0.6666666666666666,0.28125,0.16874999999999998,0.1125,0.140625,0.5625,67.87121642516924,67.87151766086258,0.00030123569334250533,30.673316708229425,1714040,16.6,1456903,1456903,0,0,d1,833.9018454551697,0.0,1,4564,0,0,29,21,392,584,567,98304,294912,196608,187.91798200133294,255.37713700032327,37.58584200113546,37.74902800068958,1.0,1.0,7.632150910552261,39.41409008924422,,2026-01-23T15:18:07+0600,2638e9d9
EC-10-4,10,4,1048576,W1571,0.09375,3,2,0.8,0,1.4,0.7142857142857143,0.28125,0.225,0.05624999999999999,0.140625,0.5625,70.37416062923093,70.37433782669761,0.00017719746668376501,25.04145936981758,1592428,19.57,1451921,1451921,0,0,d1,915.3774027824402,0.0,1,3648,0,0,27,64,296,256,1316,98304,294912,196608,224.3897226653644,297.98191099689575,33.77191000072344,39.72837599940249,1.0,1.0,4.853285454472632,37.05014804838473,,2026-01-23T16:02:57+0600,cf1bf3f1
EC-2-2,2,2,1048576,W1571,0.09375,3,2,0.8,0,2.0,0.5,0.28125,0.225,0.05624999999999999,0.140625,0.5625,48.16389757005025,48.16412520064205,0.00022763059179453649,25.24271844660194,2112796,8.33,1224497,1224497,0,0,d1,,0.0,3,8880,0,0,36,24,420,620,1405,98304,294912,98304,40.337452000130725,48.46400300039022,12.248897000063153,12.248897000063153,1.0,1.0,31.37429248640337,61.216311770281,,2026-01-23T10:32:20+0600,3e4d6a70
EC-3-2,3,2,1048576,W1571,0.09375,3,2,0.8,0,1.6666666666666667,0.6,0.28125,0.225,0.05624999999999999,0.140625,0.5625,51.0008876230023,51.00113842557052,0.000250802568217523,14.012738853503185,2476656,9.99,1534367,1534367,0,0,d1,476.2587695121765,0.0,1,6784,0,0,14,18,224,168,559,98304,294912,294912,66.83121600023394,84.71172999998089,57.97243866679006,145.41253100014728,1.0,1.0,20.264303377445323,15.554856989719948,,2026-01-23T11:00:17+0600,eacffe2e
EC-4-2,4,2,1048576,W1571,0.09375,3,2,0.8,0,1.5,0.6666666666666666,0.28125,0.225,0.05624999999999999,0.140625,0.5625,53.44801871423338,53.44826270151441,0.0002439872810313659,19.718309859154928,2401212,8.53,1685550,1685550,0,0,d1,498.3192882537842,0.0,1,9388,0,0,11,21,184,120,736,98304,294912,196608,95.77424633334886,126.60304800010636,17.793857000015123,18.452371000421408,1.0,1.0,14.61638204751512,76.10921964201233,,2026-01-23T11:28:55+0600,ec644030
EC-4-3,4,3,1048576,W1571,0.09375,3,2,0.8,0,1.75,0.5714285714285714,0.28125,0.225,0.05624999999999999,0.140625,0.5625,55.839122692616364,55.83937758435689,0.000254891740524954,14.978902953586498,2450208,10.02,1425518,1425518,0,0,d1,592.6590240001678,0.0,1,7588,0,0,8,24,128,104,649,98304,294912,196608,242.66469966672352,346.05232600006275,21.11157599983926,21.559375999459007,1.0,1.0,6.166359847072043,67.48889522856551,,2026-01-23T11:59:54+0600,54755594
EC-5-3,5,3,1048576,W1571,0.09375,3,2,0.8,0,1.6,0.625,0.28125,0.225,0.05624999999999999,0.140625,0.5625,58.4488270072929,58.44914459967549,0.0003175923825935456,31.25,2032840,8.36,1377029,1377029,0,0,d1,658.0284111499786,0.0,2,4284,0,1,10,29,180,116,624,98304,294912,196608,59.68446266645818,76.4160719991196,18.847968499358103,19.637896999483928,1.0,1.0,22.41769358288974,78.15438341263655,,2026-01-23T12:35:33+0600,77d2042b
